KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001109001,T001109002,T001109003,T001109004,T001109005,T001109006,T001109007,T001109008,T001109009,T001109010,T001109011,T001109012,T001109013,T001109014,T001109015,T001109016,T001109017,T001109018,T001109019,T001109020,T001109021,T001109022,T001109023,T001109024,T001109025,T001109026,T001109027,T001109028,T001109029,T001109030,T001109031,T001109032,T001109033,T001109034,T001109035,T001109036,T001109037,T001109038,T001109039,T001109040,T001109041,T001109042,T001109043,T001109044,T001109045,T001109046,T001109047,T001109048,T001109049,T001109050,T001109051,T001109052,T001109053,T001109054,T001109055,T001109056,T001109057,T001109058,T001109059,T001109060,T001109061,T001109062,T001109063,T001109064,T001109065,T001109066,T001109067,T001109068,T001109069,T001109070,T001109071,T001109072,T001109073,T001109074,T001109075,T001109076,T001109077,T001109078,T001109079,T001109080,T001109081,T001109082,T001109083,T001109084,T001109085,T001109086,T001109087,T001109088,T001109089,T001109090,T001109091,T001109092,T001109093,T001109094
4932047511,2,4932046534,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932047513,2,4932046534,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932047533,2,4932046534,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932048342,1,,4932047332;4932048431;4932049412,15,7,8,6,3,3,1,1,0,7,2,5,9,8,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,47,22,25,18,7,11,15,9,6,2,0,2,12,6,6,7,6,1,6,4,2,4,0,4,2,1,1,8,4,4,23,9,14,0,0,21,11,28,28,0,7,0,1,8,4,1
4932048431,2,4932048342,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932049412,2,4932048342,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932077834,2,4932077843,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932077843,1,,4932077834,21,10,11,11,7,4,0,0,0,10,3,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,56,27,29,18,6,12,24,14,10,5,0,5,9,7,2,11,7,4,3,2,1,2,1,1,5,2,3,5,2,3,34,14,20,0,0,15,19,21,21,0,3,0,1,15,2,0
4932077924,2,4932077934,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932077933,2,4932077934,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932077934,1,,4932077924;4932077933;4932077943,23,12,11,14,9,5,0,0,0,6,1,5,6,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,60,30,30,24,10,14,28,14,14,4,2,2,4,4,0,19,10,9,0,0,0,2,2,0,2,2,0,6,3,3,33,14,19,0,0,19,11,31,30,1,4,0,1,18,1,0
4932077943,2,4932077934,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932078741,2,4932078742,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932078742,1,,4932078741;4932078743;4932079721;4932079723;4932079742,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,11,5,6,3,2,1,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,3,1,2,8,4,4,0,0,3,7,4,4,0,0,0,0,4,0,0
4932078743,2,4932078742,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932078811,2,4932078812,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932078812,1,,4932078811;4932078813,9,4,5,5,4,1,1,0,1,3,0,3,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,26,13,13,13,5,8,8,6,2,3,1,2,2,1,1,7,5,2,0,0,0,1,1,0,7,4,3,2,0,2,16,7,9,0,0,6,10,10,9,1,0,1,1,8,0,0
4932078813,2,4932078812,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932078821,0,,,19,8,11,12,7,5,0,0,0,7,1,6,3,1,2,0,0,0,4,3,1,0,0,0,3,3,0,0,0,0,1,0,1,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,86,38,48,47,20,27,26,12,14,9,3,6,4,3,1,14,10,4,6,4,2,5,4,1,4,2,2,5,3,2,60,21,39,1,0,18,35,23,22,1,1,0,1,18,0,1
4932078822,1,,4932078824;4932078911,12,2,10,6,1,5,0,0,0,6,1,5,7,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,66,24,42,36,12,24,23,7,16,3,1,2,4,4,0,6,4,2,0,0,0,8,3,5,8,2,6,4,3,1,41,12,29,1,0,18,28,21,20,1,1,0,0,13,2,1
4932078824,2,4932078822,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932078911,2,4932078822,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932079721,2,4932078742,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932079723,2,4932078742,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932079742,2,4932078742,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932079813,1,,4932079814;4932079913,3,2,1,1,1,0,0,0,0,2,1,1,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,5,4,1,6,3,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,3,1,2,8,4,4,1,0,5,3,8,8,0,0,0,0,3,0,0
4932079814,2,4932079813,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932079913,2,4932079813,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932135934,0,,,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,5,0,5,2,2,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,5,1,4,1,0,2,4,3,3,0,1,0,0,0,0,0
4932135943,0,,,2,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,8,3,5,3,2,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,6,2,4,0,1,1,7,3,3,0,2,0,0,1,0,0
4932151034,0,,,20,12,8,15,11,4,0,0,0,3,0,3,14,12,2,10,4,6,5,5,0,0,0,0,4,4,0,0,0,0,1,1,0,7,3,4,6,3,3,1,0,1,0,0,0,0,0,0,68,32,36,31,13,18,23,14,9,9,2,7,5,3,2,35,26,9,1,1,0,6,2,4,4,3,1,5,2,3,29,6,23,6,7,12,10,46,44,2,6,0,1,16,1,1
4932151043,0,,,2,1,1,2,1,1,0,0,0,0,0,0,4,4,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,5,3,2,6,3,3,1,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,1,1,3,1,10,10,0,0,0,0,1,0,0
4932152011,2,4932152013,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932152012,2,4932152013,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932152013,1,,4932152011;4932152012;4932152021,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,11,5,6,5,3,2,1,0,1,3,0,3,2,2,0,4,4,0,1,1,0,0,0,0,1,1,0,1,0,1,5,0,5,0,1,2,3,6,6,0,0,0,0,1,0,0
4932152021,2,4932152013,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932152031,0,,,33,16,17,13,9,4,0,0,0,18,5,13,26,24,2,9,1,8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,13,7,6,13,7,6,0,0,0,0,0,0,0,0,0,142,64,78,81,33,48,40,21,19,13,5,8,8,5,3,60,35,25,1,1,0,7,4,3,3,2,1,20,11,9,65,18,47,12,6,28,38,68,68,0,9,0,0,23,2,6
4932152032,1,,4932152034,16,11,5,10,9,1,0,0,0,3,0,3,6,4,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,2,3,4,2,2,1,0,1,0,0,0,0,0,0,51,28,23,30,15,15,16,12,4,3,0,3,2,1,1,15,9,6,6,3,3,4,3,1,1,1,0,2,0,2,29,15,14,2,2,13,14,26,25,1,6,1,0,7,2,1
4932152034,2,4932152032,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932152942,2,4932153841,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932153044,2,4932153133,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
4932153133,1,,4932153044,13,8,5,9,7,2,0,0,0,4,1,3,4,4,0,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,4,3,5,2,3,2,2,0,0,0,0,0,0,0,44,23,21,31,16,15,12,6,6,0,0,0,1,1,0,23,15,8,1,1,0,7,4,3,2,0,2,6,4,2,13,3,10,7,2,4,9,23,20,3,1,0,1,9,2,0
4932153832,0,,,23,12,11,10,8,2,0,0,0,11,2,9,12,10,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,81,35,46,42,20,22,32,13,19,4,0,4,2,2,0,12,9,3,0,0,0,2,0,2,4,1,3,13,5,8,55,21,34,5,4,13,21,38,37,1,5,1,2,24,2,0
4932153834,0,,,7,4,3,4,3,1,0,0,0,3,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,14,9,4,5,9,3,6,1,0,1,2,0,2,3,2,1,0,0,0,0,0,0,3,1,2,2,0,2,13,4,9,2,0,6,4,10,10,0,1,2,0,6,0,0
4932153841,1,,4932152942;4932153844,5,3,2,4,3,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,11,5,0,5,8,4,4,2,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,13,3,10,1,1,1,5,7,7,0,1,0,0,4,0,0
